"userID";"gameCode";"sessionID";"repetitionID";"hand";"KeyValue";"Value";"includeInt"
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";2;"destra";"margin";"42.32914";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";2;"destra";"radiusCenter";"148.152";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";2;"destra";"screenHeight";"800";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";2;"destra";"screenWidth";"480";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";2;"destra";"startTime";"126.5606";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";2;"destra";"time";"3.934822";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"accuracy";"0.8132546";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"amountOfData";"225";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"centerCircle";"930.8663";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"circleCenterX";"240";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"circleCenterY";"400";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"date";"09/03/2015 16-46-32";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"device";"samsung SM-G350";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"distanceTot";"940.8954";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"dpi";"215.032";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"margin";"42.32914";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"radiusCenter";"148.152";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"screenHeight";"800";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"screenWidth";"480";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"startTime";"132.8104";0
"MB_SZ_18_e8fb90d4";"circleAccuracy";"01faacfb2b123ea575c6cfb387e4c69b";3;"destra";"time";"4.043884";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"accuracy";"0.9977822";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"amountOfData";"231";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"centerCircle";"1008.649";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"circleCenterX";"240";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"circleCenterY";"400";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"date";"10/03/2015 14-51-30";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"device";"samsung GT-I9070";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"distanceTot";"1010.876";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"dpi";"233";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"margin";"45.86614";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"radiusCenter";"160.5315";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"screenHeight";"800";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"screenWidth";"480";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"startTime";"949.7925";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";1;"sinistra";"time";"4.634644";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"accuracy";"0.9974783";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"amountOfData";"220";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"centerCircle";"1008.649";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"circleCenterX";"240";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"circleCenterY";"400";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"date";"10/03/2015 14-51-37";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"device";"samsung GT-I9070";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"distanceTot";"1011.926";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"dpi";"233";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"margin";"45.86614";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"radiusCenter";"160.5315";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"screenHeight";"800";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"screenWidth";"480";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"startTime";"956.296";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";2;"sinistra";"time";"4.463196";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"accuracy";"0.999449";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"amountOfData";"211";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"centerCircle";"1008.649";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"circleCenterX";"240";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"circleCenterY";"400";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"date";"10/03/2015 14-51-44";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"device";"samsung GT-I9070";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"distanceTot";"1013.914";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"dpi";"233";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"margin";"45.86614";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"radiusCenter";"160.5315";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"screenHeight";"800";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"screenWidth";"480";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"startTime";"962.6165";0
"MB_SA_25_213c5c26";"circleAccuracy";"038c9253ad026d31ae5f29b1e62d3a41";3;"sinistra";"time";"4.254272";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"accuracy";"0.940663";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"amountOfData";"183";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"centerCircle";"1323.614";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"circleCenterX";"360";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"circleCenterY";"640";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"date";"26/03/2015 16-17-51";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"device";"samsung GT-I9301I";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"distanceTot";"1328.039";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"dpi";"305.7575";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"margin";"60.18849";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"radiusCenter";"210.6597";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"screenHeight";"1280";0
"MB_AP_14_f55245bb";"circleAccuracy";"056ca2e2602a5ec3ee9f351d5ba36e6b";1;"sinistra";"screenWidth";"720";0
